uid,app_class,app_type,duration,up_flow,down_flow,up_and_down_flow,count,cluster,sum_count
00454FBA1FA7C6FE0920F9430999CCB2,i,usr,0.1952284974089503,0.4495302732911339,0.5082481830276196,0.452502748450924,0.1257584114726971,-1,0.6679960965675251
004564EE01486EF9311157E481BFBEFE,a,usr,0.4067760378537551,0.4790983906300293,0.654525256195162,0.4863438563858585,0.1287001287001287,-1,0.47619047619047616
004564EE01486EF9311157E481BFBEFE,z,sys,0.0506753601051279,0.0001341605588521,0.0006256849271316,0.0001521746601642,0.211803640375069,1,0.211803640375069
00461BBFCA78688089EFBCBC4103DA79,e,usr,0.1506548244298456,0.0791312883477637,0.1946320252841522,0.0834544312118947,0.0347490347490347,-1,1.2158755394049512
00461BBFCA78688089EFBCBC4103DA79,i,sys,0.0153991302654016,0.0,0.0,0.0,0.0231660231660231,1,0.0231660231660231
0046B95F17892021255970DCA9C9C74B,d,usr,0.3295157224624854,0.28862521135709,0.3624577514666049,0.2918392746872686,0.2895752895752896,-1,0.2895752895752896
004769FA7C1D41E19A2A12DA161EE978,b,usr,0.4688815178239569,0.0,0.0,0.0,0.3474903474903476,-1,0.3474903474903476
004769FA7C1D41E19A2A12DA161EE978,d,usr,0.2916948585645448,0.0,0.0,0.0,0.1432081432081432,11,0.1432081432081432
004769FA7C1D41E19A2A12DA161EE978,f,sys,0.0,0.0,0.0,0.0,0.0264754550468836,1,0.7626401912116199
004769FA7C1D41E19A2A12DA161EE978,q,usr,0.3198091373518605,0.0,0.0,0.0,0.0555984555984556,12,0.0555984555984556
0047D72187384C01011C4F32F6C6CE0F,b,usr,0.5050914727051726,0.0,0.0,0.0,0.0,-1,1.1551331551331552
0047D72187384C01011C4F32F6C6CE0F,g,sys,0.0092394781592409,0.0,0.0,0.0,0.0,1,0.0
0049B0699AA4C960F1CE4F3A14D11A4A,b,usr,0.1917891678509109,0.1469221035040254,0.8522503454679895,0.1726857012006214,0.4633204633204634,-1,1.8895752895752898
0049B0699AA4C960F1CE4F3A14D11A4A,n,sys,0.2186676497687028,0.0,0.0,0.0,0.0,13,0.0
0049B0699AA4C960F1CE4F3A14D11A4A,z,usr,0.2956633010957109,0.0,0.0,0.0,0.0,14,0.0
004A9B299275EB655EA48734EA3098D8,b,usr,0.4308432773144416,0.2478335294661899,0.4907144344778077,0.2570785845940315,0.5391365391365393,-1,1.660793260793261
004A9B299275EB655EA48734EA3098D8,i,sys,0.0043630869085304,0.0,0.0,0.0,0.0463320463320463,1,0.0463320463320463
004AA19ED3290E907ED8080457327497,g,usr,0.0518180733430764,0.1059674702263935,0.1265928557874142,0.1069132896871491,0.0926640926640927,-1,0.2316602316602317
004E6FB5312635FDEF91D09158E23A4C,c,usr,0.4527344298028072,0.7588454977952459,0.8889325123399837,0.764982185528539,0.0926640926640927,-1,1.1768339768339773
004E6FB5312635FDEF91D09158E23A4C,g,usr,0.1077939118578112,0.0,0.0,0.0,0.0,1,0.0926640926640927
0050AE70E6B2B01E010ABBEAD2A97E72,b,usr,0.1355123463355341,0.0,0.0,0.0,0.0,1,0.0
0050AE70E6B2B01E010ABBEAD2A97E72,p,usr,0.1146700512749315,0.201033705765283,0.6454863646075047,0.2174735436388652,0.1911196911196911,-1,0.1911196911196911
0050DD840233290B13B42F5A3A1D433E,a,usr,0.1856159831757291,0.3039489964643306,0.5968573229596768,0.3151078949654418,0.1621621621621622,-1,1.9354259791234585
0050DD840233290B13B42F5A3A1D433E,i,sys,0.0073915825273927,0.0,0.0,0.0,0.0463320463320463,1,0.0463320463320463
0050DD840233290B13B42F5A3A1D433E,o,sys,0.163230780813257,0.0,0.0,0.0,0.0,0,0.0
0053E02FCB41C7DAC43C94200DEFFAE3,d,usr,0.5042649210977647,0.3971451475921617,0.4275705915524529,0.3989961856417107,0.2067122067122067,-1,1.4187515187515187
0053E02FCB41C7DAC43C94200DEFFAE3,i,sys,0.0223287388848323,0.0,0.0,0.0,0.0347490347490347,1,0.7724977724977726
00546BB3D290B8CAA9DAA6447742AAF8,c,usr,0.1231930421232128,0.0006206149939603,0.0411129214843315,0.0020848919221587,0.0463320463320463,-1,0.7023166023166022
00546BB3D290B8CAA9DAA6447742AAF8,g,sys,0.1139535639639718,0.0,0.0,0.0,0.0,1,0.0
0054AB18F0DBDEBE9877D0AEDA1EBFD4,d,usr,0.5497038686823013,0.7849667719078267,0.4619197209232356,0.7747798760897009,0.6463320463320466,-1,0.74980694980695
0054AB18F0DBDEBE9877D0AEDA1EBFD4,k,usr,0.172470258972498,0.0,0.0,0.0,0.0463320463320463,0,0.0463320463320463
0054AB18F0DBDEBE9877D0AEDA1EBFD4,z,sys,0.0796644313147033,0.0003621538199576,0.002293158541552,0.0004326119684314,0.3181467181467182,1,0.3181467181467182
0055100271C7AD493DDCADBCCF683337,a,usr,0.1047140858047309,0.3457263741542131,0.6940447445737881,0.3589664676682113,0.0,-1,0.9221364221364221
0055100271C7AD493DDCADBCCF683337,l,usr,0.0013199254513201,0.0,0.0,0.0,0.138996138996139,1,0.6023166023166024
00576E8A2623B6952FA78DA5C3522D78,d,usr,0.208755172583048,0.5301393182507341,0.3372910951691633,0.5241745624699784,0.1132561132561132,-1,0.40448611877183305
00576E8A2623B6952FA78DA5C3522D78,z,sys,0.0933289954951773,0.0,0.0,0.0,0.2687258687258688,1,0.2687258687258688
005827219223C91C56553F7FB46D6C34,f,usr,0.5116617682850774,0.4029729348753854,0.5260028486113566,0.4081810662982094,0.1575289575289576,-1,0.2193050193050193
005827219223C91C56553F7FB46D6C34,z,sys,0.0444451106790764,0.0,0.0,0.0,0.4725868725868727,1,0.4725868725868727
005AFE4441A8BD5FFB58B800C5A49D84,i,sys,0.0030798260530803,0.0,0.0,0.0,0.0231660231660231,1,0.1621621621621621
005AFE4441A8BD5FFB58B800C5A49D84,k,usr,0.1355765093783066,0.4153177267227758,0.0846027757601931,0.4041541298109272,0.4169884169884171,-1,0.4169884169884171
005AFE4441A8BD5FFB58B800C5A49D84,z,usr,0.2094281716094618,0.0,0.0,0.0,0.0,15,0.0
005B9D33F321DAD36E1889A339CB8DEA,c,usr,0.1052273901469109,0.0,0.0,0.0,0.1158301158301158,1,1.2370656370656372
005B9D33F321DAD36E1889A339CB8DEA,e,usr,0.5725909937018495,0.0,0.0,0.0,0.6949806949806951,-1,0.6949806949806951
005BA677F7E36E52709C3C78F22A7856,a,usr,0.4537040046713695,0.906846791089976,0.831427473225501,0.905838073478276,0.0926640926640927,-1,0.8286395639336815
005BEDD428992FC920078C5489AF0E22,d,usr,0.7970589825371872,0.0,0.0,0.0,0.0648648648648648,-1,0.6401544401544401
005BEDD428992FC920078C5489AF0E22,f,usr,0.1947563336003179,0.0,0.0,0.0,0.2713734142305571,16,0.2713734142305571
005BEDD428992FC920078C5489AF0E22,g,sys,0.0458399109864722,0.0,0.0,0.0,0.3938223938223939,1,1.3899613899613903
005BEDD428992FC920078C5489AF0E22,g,usr,0.278767983729214,0.0,0.0,0.0,0.5971685971685974,7,0.5971685971685974
005BEDD428992FC920078C5489AF0E22,p,usr,0.1752934328544882,0.0,0.0,0.0,0.1158301158301158,0,0.1158301158301158
005BEDD428992FC920078C5489AF0E22,z,usr,0.2147127427049449,0.0,0.0,0.0,0.5030336458907889,13,0.5030336458907889
005CBDDBB52E8280568F6C9553C13C59,a,usr,0.4375845207556428,0.7986341836326799,0.9579361470390972,0.8059017990217022,0.390926640926641,-1,0.7860728075013786
005CBDDBB52E8280568F6C9553C13C59,d,usr,0.0061596521061606,0.0,0.0,0.0,0.0,1,1.0016547159404308
005E4EB81B3DC17977801EDBD8C673EC,a,usr,0.4101980266804312,0.5906863778776311,0.6753811780803793,0.5948646394440315,0.3243243243243244,-1,0.5992277992277993
005E4EB81B3DC17977801EDBD8C673EC,i,sys,0.0815561629825308,0.0,0.0,0.0,0.057024057024057,1,0.057024057024057
0061FF8DC7B67EF645987A0E268C6B3C,f,usr,0.1959801750417017,0.0753432568606435,0.1695624699421486,0.0788902680544292,0.4214009928295644,-1,1.1406508549365695
0061FF8DC7B67EF645987A0E268C6B3C,n,sys,0.1172647843554318,0.0,0.0,0.0,0.0669240669240669,1,0.0669240669240669
0065C511062B90BB19A8485948015941,c,usr,0.0562364391807647,0.153360528027636,0.0796457255645336,0.1509872692424016,0.1235521235521235,-1,0.5624872993294044
0065C511062B90BB19A8485948015941,g,sys,0.1565578243649163,0.0,0.0,0.0,0.0463320463320463,1,0.16216216216216212
0066E0D6FBF340A22549F79FF4D79BE9,c,usr,0.124732955149753,0.0,0.0,0.0,0.138996138996139,1,0.7437512700670597
0066E0D6FBF340A22549F79FF4D79BE9,f,usr,0.2537430606408976,0.4299518790480043,0.2931058722581959,0.4258210170788776,0.8383894098179814,-1,1.5966337886505955
0067B460E400EBF5268670638EF40809,d,usr,0.2900169533317303,0.5589466731364046,0.4411348786213826,0.5557477210294598,0.0463320463320463,-1,0.752895752895753
0067B460E400EBF5268670638EF40809,g,usr,0.0153991302654016,0.0,0.0,0.0,0.0,1,0.0
0068BE0D51FEF87BA6C735002E1A194A,a,usr,0.057856732282866,0.1958174081788837,0.2756755948291254,0.199073537112729,0.138996138996139,-1,2.85933075933076
0069210D40C20B093FA45D96773426AF,a,usr,0.0071862607905207,0.0,0.0,0.0,0.0926640926640927,1,1.5340470340470345
0069210D40C20B093FA45D96773426AF,p,usr,0.6419787413858319,0.0,0.0,0.0,0.3011583011583012,-1,0.3011583011583012
006944E291818393E0CD29A338AF71C1,b,usr,0.270077053885505,0.0148637620616914,0.1161662301804819,0.0185522413417759,0.1853281853281854,-1,1.065195808052951
006944E291818393E0CD29A338AF71C1,d,usr,0.067756173167767,0.0,0.0,0.0,0.0,1,0.0308880308880309
006944E291818393E0CD29A338AF71C1,s,sys,0.1801698241051988,0.0,0.0,0.0,0.0463320463320463,17,0.0463320463320463
006AE77B29F983C3C4A9C8AA12881C98,b,usr,0.0030798260530803,0.00022866051454,0.0152463961576464,0.0007717268353284,0.0,1,0.0308880308880309
006AE77B29F983C3C4A9C8AA12881C98,e,usr,0.5568099737967926,0.5535792273919127,0.7655381945472279,0.562285672501278,0.6138996138996141,-1,1.463825587133858
006EA7CDAAD40090C71C91C4FD87C1C6,b,usr,0.6693488622027897,0.1407332021432394,0.8888016419866993,0.1680294110496779,0.2316602316602317,-1,0.9050193050193049
006EA7CDAAD40090C71C91C4FD87C1C6,z,sys,0.0731187855968475,1.7156038311657523e-05,6.602453270281371e-05,1.8954267492529773e-05,0.6739206739206739,1,0.6739206739206739
00714E796D410DCDAAE1CE231D713072,c,sys,0.0626231297459665,0.0001072305196665,0.012096782988599,0.0005406501317762,0.0926640926640927,1,0.0926640926640927
00714E796D410DCDAAE1CE231D713072,c,usr,0.2864238229364698,0.0,0.0,0.0,0.0463320463320463,-1,0.4617760617760618
007481C7AD3AAA214C84F12364CAE102,d,usr,0.1940290413440602,0.5012875006916123,0.6461200212009972,0.507469503207867,0.0463320463320463,-1,1.5132863956393372
007481C7AD3AAA214C84F12364CAE102,g,sys,0.0975278250142101,0.0,0.0,0.0,0.0,1,0.0
0074CB77737FDEF0DA492EBF152A5E42,f,usr,0.3632357653410134,0.0695696859489841,0.1232206520458461,0.0716399232227704,0.7104247104247106,-1,0.7104247104247106
0074CB77737FDEF0DA492EBF152A5E42,g,usr,0.0184789563184819,0.0004754376008958,0.010194800520864,0.0008275257119024,0.0,1,0.0
0075DAF817BEE8AB06C59BC68AC16482,a,usr,0.3553299311565235,0.6032775555521401,0.5543042990089574,0.6026498412100109,0.1654715940430226,-1,2.3533735739618096
