uid,app_class,app_type,duration,up_flow,down_flow,up_and_down_flow,count,cluster,sum_count
000EE8F9E894174B960A7A907F04ADBF,j,sys,0.0831553034331686,0.0,0.0,0.0,0.0,1,0.0617760617760617
000EE8F9E894174B960A7A907F04ADBF,k,usr,0.0751477556951598,0.0454265693725153,0.0054729981743585,0.0440689124001012,0.1853281853281854,-1,0.4169884169884171
000EE8F9E894174B960A7A907F04ADBF,t,usr,0.1899226066066197,0.0304573846818999,0.042798967869147,0.0309609681731448,0.0926640926640927,-1,0.4169884169884171
000F53F3E09B16740B6B76C3C27E5953,d,usr,0.5652096772613006,0.0,0.0,0.0,0.1853281853281854,-1,0.4942084942084944
000F53F3E09B16740B6B76C3C27E5953,f,usr,0.1912328768024712,0.0,0.0,0.0,0.5652509652509653,6,0.5652509652509653
000F53F3E09B16740B6B76C3C27E5953,g,usr,0.0753530774320318,0.0,0.0,0.0,0.0185328185328185,1,0.041698841698841596
000F53F3E09B16740B6B76C3C27E5953,n,sys,0.0654463036279568,0.0,0.0,0.0,0.0231660231660231,1,0.041698841698841596
000F53F3E09B16740B6B76C3C27E5953,z,usr,0.5878617978817062,0.0,0.0,0.0,0.308880308880309,-1,0.4942084942084944
000FA718C516FA03B3EC27652BA5DD73,d,usr,0.0123193042123212,0.0,0.0,0.0,0.0,1,0.0
000FA718C516FA03B3EC27652BA5DD73,f,usr,0.2618668899516327,0.3055260340638322,0.2573728508040636,0.3043643943447717,0.9536679536679536,-1,1.3629343629343629
000FA718C516FA03B3EC27652BA5DD73,g,usr,0.0764025623172339,0.3457245820826504,0.3064287847072506,0.3449590690760679,0.3397683397683398,-1,1.3629343629343629
000FA718C516FA03B3EC27652BA5DD73,k,usr,0.1185733030435923,0.3161718802406468,0.3167127984661995,0.3167898464917215,0.0,-1,1.3629343629343629
000FA718C516FA03B3EC27652BA5DD73,z,usr,0.0449782929835271,0.2658086368552764,0.1027738516671792,0.2604208244052217,0.0694980694980695,-1,1.3629343629343629
00133AFC39ACF35799E8956D183D6417,a,usr,0.0700660427075773,0.0,0.0,0.0,0.0231660231660231,1,2.520463320463321
00133AFC39ACF35799E8956D183D6417,b,usr,0.277954301290499,0.0,0.0,0.0,0.0231660231660231,7,0.0231660231660231
00133AFC39ACF35799E8956D183D6417,c,usr,0.1108737379108915,0.0,0.0,0.0,0.0,1,2.520463320463321
00133AFC39ACF35799E8956D183D6417,d,usr,0.1653592828188303,0.0,0.0,0.0,0.1575289575289576,0,0.1575289575289576
00133AFC39ACF35799E8956D183D6417,e,usr,0.0777741629126477,0.0,0.0,0.0,0.1158301158301158,1,2.520463320463321
00133AFC39ACF35799E8956D183D6417,g,sys,0.0092394781592409,0.0,0.0,0.0,0.0,1,2.520463320463321
00133AFC39ACF35799E8956D183D6417,g,usr,0.1041930230298516,0.0,0.0,0.0,0.691891891891892,1,2.520463320463321
00133AFC39ACF35799E8956D183D6417,h,usr,0.0130892607255913,0.0,0.0,0.0,0.0694980694980695,1,2.520463320463321
00133AFC39ACF35799E8956D183D6417,i,sys,0.0377278691502339,0.0,0.0,0.0,0.1158301158301158,1,2.520463320463321
00133AFC39ACF35799E8956D183D6417,i,usr,0.0327374102679278,0.0,0.0,0.0,0.0849420849420849,1,2.520463320463321
00133AFC39ACF35799E8956D183D6417,j,usr,0.0655559307696081,0.0,0.0,0.0,0.2548262548262548,1,2.520463320463321
00133AFC39ACF35799E8956D183D6417,k,usr,0.0424759343153994,0.0,0.0,0.0,0.0926640926640927,1,2.520463320463321
00133AFC39ACF35799E8956D183D6417,p,usr,0.0438832437202097,0.0,0.0,0.0,0.138996138996139,1,2.520463320463321
00133AFC39ACF35799E8956D183D6417,q,usr,0.072739922189391,0.0,0.0,0.0,0.2625482625482626,1,2.520463320463321
00133AFC39ACF35799E8956D183D6417,t,usr,0.0030798260530803,0.0,0.0,0.0,0.0,1,2.520463320463321
00133AFC39ACF35799E8956D183D6417,z,sys,0.0429853129536191,0.0,0.0,0.0,0.6702702702702705,1,2.520463320463321
0015AE689CD28553CB5FD29E394C7D11,f,usr,0.1258407938141887,0.1129485003009583,0.2127614185796964,0.1167688037640575,0.157014157014157,-1,1.0865232579518291
0015AE689CD28553CB5FD29E394C7D11,g,usr,0.0920927395076532,0.3326321143233387,0.329340397359757,0.3331427509881676,0.3905129619415334,-1,1.0865232579518291
0015AE689CD28553CB5FD29E394C7D11,i,sys,0.5057074379157888,0.0,0.0,0.0,0.037065637065637,-1,1.0865232579518291
0015AE689CD28553CB5FD29E394C7D11,i,usr,0.1685104826185376,0.7162576226874877,0.588411804131951,0.7129938565690729,0.1621621621621622,-1,1.0865232579518291
0015AE689CD28553CB5FD29E394C7D11,n,usr,0.1642573894976171,0.1028208481591359,0.0957469316355086,0.1027598573568389,0.0617760617760617,-1,1.0865232579518291
0015AE689CD28553CB5FD29E394C7D11,q,usr,0.172983563314678,0.2385898240032172,0.2444287400020503,0.2392523817438742,0.0617760617760617,-1,1.0865232579518291
0015AE689CD28553CB5FD29E394C7D11,t,usr,0.7056651444120285,0.0261475379334083,0.324172408603417,0.0369655144417019,0.138996138996139,-1,1.0865232579518291
0015AE689CD28553CB5FD29E394C7D11,z,usr,0.3144844603089794,0.0791337841367488,0.2232728203360896,0.0844917149887712,0.0772200772200772,-1,1.0865232579518291
00162AF5828E9DC44292C8AC9CF82D85,c,usr,0.6974170769251127,0.1338804911078526,0.0154168890683682,0.1298534607881983,0.3428571428571429,-1,1.037837837837838
00162AF5828E9DC44292C8AC9CF82D85,d,usr,0.2800075186592192,0.1660734713489681,0.1393703827303481,0.1654229414931029,0.1081081081081081,-1,1.037837837837838
00162AF5828E9DC44292C8AC9CF82D85,e,usr,0.1405170636717896,0.8594399457677974,0.2650811723366247,0.8395907412370666,0.3243243243243244,-1,1.037837837837838
00162AF5828E9DC44292C8AC9CF82D85,g,sys,0.0338780865838835,0.0002631799284052,0.0156717248058211,0.0008204326343718,0.0463320463320463,1,0.5328185328185329
00162AF5828E9DC44292C8AC9CF82D85,t,usr,0.1876331062867373,0.0098830776195931,0.0983817880816369,0.0130994937070221,0.2625482625482626,-1,1.037837837837838
00162AF5828E9DC44292C8AC9CF82D85,z,sys,0.0718626079052074,0.0006969643752576,0.002318041132552,0.0007568576431717,0.3243243243243244,1,0.5328185328185329
00162AF5828E9DC44292C8AC9CF82D85,z,usr,0.0883525098977417,0.0001272444351522,0.0219014262687335,0.0009142484362104,0.1621621621621622,1,0.5328185328185329
0017D171EFC2913399F93B6201505426,a,usr,0.0945833246513409,0.0,0.0,0.0,0.0968760968760969,1,1.1069147069147072
0017D171EFC2913399F93B6201505426,b,usr,0.4142366041393032,0.0,0.0,0.0,0.138996138996139,-1,0.7014157014157014
0017D171EFC2913399F93B6201505426,c,usr,0.748397730898518,0.0,0.0,0.0,0.0231660231660231,-1,0.7014157014157014
0017D171EFC2913399F93B6201505426,d,usr,0.2421085480615919,0.0,0.0,0.0,0.0926640926640927,5,0.0926640926640927
0017D171EFC2913399F93B6201505426,e,usr,0.7791693829606433,0.0,0.0,0.0,0.5045045045045047,-1,0.7014157014157014
0017D171EFC2913399F93B6201505426,g,usr,0.1070239553445411,0.0,0.0,0.0,0.0231660231660231,1,1.1069147069147072
0017D171EFC2913399F93B6201505426,n,usr,0.0477373038227449,0.0,0.0,0.0,0.138996138996139,1,1.1069147069147072
0017D171EFC2913399F93B6201505426,q,usr,0.670247144801605,0.0,0.0,0.0,0.0347490347490347,-1,0.7014157014157014
0017D171EFC2913399F93B6201505426,z,usr,0.0936979968451083,0.0,0.0,0.0,0.8478764478764481,1,1.1069147069147072
0017D39427FE74D9F9C614626D8FE94A,d,usr,0.0184789563184819,0.1683524055135093,0.1949968263939328,0.1696337863751253,0.0,-1,0.1544401544401544
0017D39427FE74D9F9C614626D8FE94A,g,usr,0.0123193042123212,0.0,0.0,0.0,0.138996138996139,1,0.138996138996139
0017D39427FE74D9F9C614626D8FE94A,i,usr,0.2176410410843427,0.0153071974854851,0.0413855680536742,0.016278455308764,0.0926640926640927,-1,0.1544401544401544
0017D39427FE74D9F9C614626D8FE94A,z,sys,0.0254085649379126,0.0047870184806985,0.0219982158008502,0.0054179684597703,0.0617760617760617,-1,0.1544401544401544
0018590FBC9209FB7A3F1E1469486289,a,usr,0.6522387174634547,0.3664042375151114,0.4729581861950681,0.3709478315263125,0.3706563706563708,-1,3.090347490347491
0018590FBC9209FB7A3F1E1469486289,b,usr,0.0461973907962048,0.0,0.0,0.0,0.0,1,0.1853281853281854
0018590FBC9209FB7A3F1E1469486289,d,usr,0.4353078687464614,0.6662828526793257,0.3942261889281971,0.6577137505714241,0.6517374517374519,-1,3.090347490347491
0018590FBC9209FB7A3F1E1469486289,f,usr,0.2456641562262059,0.0888982736585935,0.1433084986778099,0.0910325285085316,0.6084942084942085,-1,3.090347490347491
0018590FBC9209FB7A3F1E1469486289,g,usr,0.2881023328359879,0.1488470080760243,0.6793684904433124,0.1682979832889408,0.5444015444015445,-1,3.090347490347491
0018590FBC9209FB7A3F1E1469486289,i,sys,0.0143725215810414,0.0,0.0,0.0,0.0926640926640927,1,0.1853281853281854
0018590FBC9209FB7A3F1E1469486289,k,usr,0.1740101719990381,0.0,0.0,0.0,0.0463320463320463,0,0.0463320463320463
0018590FBC9209FB7A3F1E1469486289,n,sys,0.3972975608473614,0.0026885971848805,0.098296722352002,0.0061482796035173,0.0,-1,3.090347490347491
0018590FBC9209FB7A3F1E1469486289,n,usr,0.0631364340881465,0.0001399872400577,0.0100560779463824,0.0004985487760335,0.0926640926640927,1,0.1853281853281854
0018590FBC9209FB7A3F1E1469486289,o,usr,0.7083599922084739,0.0,0.0,0.0,0.0,-1,3.090347490347491
