uid,duration,up_flow,down_flow,up_and_down_flow,flow_pers_avg,start_time_stamp,end_time_stamp,mid_time_stamp,count,count_day_column,duration_everyday
0015AE689CD28553CB5FD29E394C7D11,0.1301587301587301,0.0071820621153148,0.0487223970934578,0.027642182051523,0.0204747870380626,0.6076030183193578,0.6077503047348791,0.6076815621954935,0.0033613445378151,0.2,446.6666666666667
00162AF5828E9DC44292C8AC9CF82D85,0.1904761904761904,0.0637341846990658,0.0512717536813922,0.0587635436583811,0.0018632360489695,0.6384670586601232,0.6386792598422767,0.6385271613941267,0.0084033613445378,0.0,1004.0
0017D171EFC2913399F93B6201505426,0.223330241187384,0.0,0.0,0.0,0.0,0.3220124886723783,0.3222211296155825,0.3220934420557409,0.0076394194041252,0.5,0.0
0018590FBC9209FB7A3F1E1469486289,0.8095238095238095,0.0,0.0,0.0,0.0,0.0474188841798096,0.0482001644108418,0.0478040364507949,0.0,0.0,0.0
0019635328242787E9F55F0A69653921,0.0357142857142857,0.0,0.0,0.0,0.0,0.818574901597592,0.8185816637151753,0.8185270079414693,0.0042016806722689,0.0,8.0
001A7AE4375E43D5ED4FD247FD9C0577,0.0059523809523809,0.0,0.0,0.0,0.0,0.3229158224990449,0.3228681901322034,0.3228338937535809,0.0126050420168067,0.0,0.0
0024D5C6AE3A14A6E58C13CF558F04AA,0.0714285714285714,0.0,0.0,0.0,0.0,0.5617583384465772,0.5618466596436799,0.56172224987556,0.0,0.0,619.0
002A2B5D60C0854968191F12DFD0A222,0.0841666666666666,0.0434561313094536,0.1078392752472688,0.0765674777996714,0.008810019472922,0.5655335508336261,0.5655938275626069,0.5655106602479125,0.0109243697478991,0.2,37.0
002A50758A427F6EDCD09DF7AA3FA673,0.2760642135642135,0.0,0.0,0.0,0.0,0.6685436015569148,0.6687830562136083,0.668682067417501,0.0178571428571428,0.15,2182.0
002B3F0E736F9FC7F098178055DA0E4F,0.1666666666666666,0.0005349500713266,0.0339493772599437,0.0169692186266771,0.0026895171378533,0.8922551516554758,0.8923718416148709,0.8922692227547406,0.0126050420168067,0.0,66.0
0036CD1D41364E716E264801B7BBD2CA,0.0,0.0,0.0,0.0,0.0,0.7736491179330462,0.7736248726733956,0.7735446122148979,0.0,0.0,66.66666666666667
003945EF1BE2D66EE801A2F09DDF702C,0.1845238095238095,0.0176001902723272,0.1148267526188557,0.0652357723577235,0.0043806778476589,0.6246193186861545,0.6248316583672211,0.6246873046203658,0.0042016806722689,0.05,1070.0
003A8891295BA3EA3A92E0F4B8F9CE42,0.2049827223349853,0.0,0.0,0.0,0.0,0.5878783533011976,0.588082448190386,0.5879648858535641,0.0555222088835534,0.65,1156.375
003D41F053AAD6E04B2DB740C855E044,0.0297619047619047,0.4747958821441249,0.4358407079646018,0.4768564112664959,0.1681950812838683,0.7999913300844753,0.8000234723997206,0.7998982056485742,0.0,0.05,772.2
003FB8AD3313F63709B406E6EE821EE0,0.4404761904761904,0.0,0.0,0.0,0.0,0.6110442108747198,0.6115066853314263,0.6112705848980323,0.0231092436974789,0.05,1258.0
004249BC1C5012600580B641795C749B,0.0744047619047619,0.0906895216535609,0.0605365739504611,0.0790499147886111,0.0097224974118034,0.7035235168908849,0.7036130561592047,0.7035619192751942,0.0049019607843137,0.25,608.5714285714286
004347B5DA8327084ACBBF3EF1FAE907,0.1428571428571428,0.0021299254526091,0.0024106066693451,0.002313922097956,0.0004072490327835,0.8000116008704866,0.8001539660815666,0.800082781058306,0.0021008403361344,0.05,296.5
00454FBA1FA7C6FE0920F9430999CCB2,0.0476190476190476,0.0042583392476933,0.0048192771084337,0.004737465455981,0.0010867104369481,0.5269542871033837,0.5271237063277071,0.5269923027953006,0.0,0.0,8.0
004564EE01486EF9311157E481BFBEFE,0.0892857142857142,0.2884391678372774,0.3009678773591294,0.3027126988142297,0.1664504705382256,0.7726980918800629,0.7727806536981862,0.7727021688257896,0.0014005602240896,0.25,300.5
00461BBFCA78688089EFBCBC4103DA79,0.1904761904761904,0.0,0.0,0.0,0.0,0.4826328586314692,0.482756624720714,0.4827254833854347,0.0,0.0,151.0
0049B0699AA4C960F1CE4F3A14D11A4A,0.9523809523809524,0.0,0.0,0.0,0.0,0.3743054269309131,0.3752402120812206,0.3747308965485312,0.0,0.0,0.0
004A9B299275EB655EA48734EA3098D8,0.0238095238095238,0.0182550972024656,0.2122673094951118,0.1135488083578191,0.0296656431252132,0.5358202375055022,0.5358695230904209,0.5357976844031076,0.0,0.1,2677.0
0050DD840233290B13B42F5A3A1D433E,0.0595238095238095,0.0,0.0,0.0,0.0,0.7188791277474912,0.7189424457100523,0.7189221723227928,0.0,0.0,992.0
005BA677F7E36E52709C3C78F22A7856,0.1488095238095238,0.1532949559529064,0.4530161173100765,0.2995635348616811,0.0264950814841425,0.795442202527327,0.7955283192757019,0.7953761894535974,0.0,0.05,226.0
005CBDDBB52E8280568F6C9553C13C59,0.2330357142857143,0.0316223998725772,0.1177579687101914,0.0749402378913848,0.0021401468420696,0.4426546066091631,0.4429179772640498,0.4428302796126886,0.0110294117647058,0.35,2112.9
005E4EB81B3DC17977801EDBD8C673EC,0.041005291005291,0.0279078736643668,0.1164766376033981,0.0718564495273211,0.0094163098805,0.6658429152450368,0.6658838505362665,0.6658686078239585,0.0028011204481792,0.1,1047.8
0061FF8DC7B67EF645987A0E268C6B3C,0.2019557823129251,0.2413204923984401,0.2289038514735772,0.2433895862872118,0.0195104565664766,0.6775979708469952,0.6778129147760893,0.6776821479058998,0.0036014405762304,0.3,1697.8
0066E0D6FBF340A22549F79FF4D79BE9,0.3869047619047619,0.0064522456709956,0.0458563446741512,0.0255124524583081,0.0020226001154325,0.8631666115602493,0.8635291839990608,0.863368599422035,0.0014005602240896,0.25,938.625
0068BE0D51FEF87BA6C735002E1A194A,0.0714285714285714,0.8736692689850958,0.6305220883534136,0.7958941966048164,0.1304052524337786,0.8881081644228878,0.888321641082633,0.8881243127495804,0.0,0.0,26.0
0069210D40C20B093FA45D96773426AF,0.0277777777777777,0.0,0.0,0.0,0.0,0.6452847513995471,0.6452979580497291,0.6453115113354013,0.0084033613445378,0.0,10.0
006EA7CDAAD40090C71C91C4FD87C1C6,0.3680555555555556,0.0256136606189967,0.189978563772776,0.1104352527710191,0.0581039755351682,0.5916217383042824,0.5919584625134994,0.5918314219697111,0.0042016806722689,0.1,798.5
0075DAF817BEE8AB06C59BC68AC16482,0.1488095238095238,0.0255500354861604,0.2190322658844634,0.1202915667586024,0.009369050978416,0.6107178024948857,0.6108204835287389,0.6107840857129133,0.0014005602240896,0.1,408.6666666666667
007D99E3D7BA93DE387B8D551455C0BD,0.246031746031746,0.0911896711056167,0.1290862808145766,0.117090643752135,0.0101874943977938,0.5896959233509255,0.5899467602340184,0.5898243607426913,0.0028011204481792,0.1,614.0
008A2337FF6E5AEBD492E9C999A919CD,0.1354166666666666,0.0039961682013715,0.0045189193898938,0.004416225062134,0.0012602179129838,0.7439167115170724,0.7439904470841021,0.7439415985496189,0.0084033613445378,0.05,473.6666666666667
008D13432807EAB3FA65215890BF90F3,0.2232142857142857,0.4162499482598657,0.306693225291685,0.3805059019183796,0.2082696043410949,0.7924798721373874,0.7927452561568638,0.7925560102876941,0.0010504201680672,0.15,127.33333333333333
00924DFAB8383434114306B43EBD15D4,0.2023809523809523,0.0,0.0,0.0,0.0,0.5896737387315818,0.5898639345131187,0.5897693947314796,0.0063025210084033,0.05,0.0
00928A00E9C0AFFC5208A93936B647DE,0.119047619047619,0.0,0.0,0.0,0.0,0.5873916639254033,0.587542442717577,0.5874776551382794,0.0042016806722689,0.05,22.0
00944CA4A42B882AB88E5353C3671D62,0.6309523809523809,0.0,0.0,0.0,0.0,0.7867446168094467,0.7873421530840191,0.7869868722650553,0.0042016806722689,0.0,718.0
009497332169FC7EF522CB26F06758D5,0.1681547619047619,0.0,0.0,0.0,0.0,0.5956799157510084,0.5958271610501131,0.5957309259624288,0.0042016806722689,0.15,24.5
0097084261EE335B0381F7FB637F7D66,0.0119047619047619,0.0042995342171264,0.0048270313757039,0.0046003450258769,0.0023001725129384,0.2809649488354864,0.2809750902861376,0.280903298242365,0.0,0.0,0.0
0099345F8EB4043A3C776D081C9F4DC2,0.1726190476190476,0.0243685521166844,0.1215291750503018,0.0724198592650508,0.0379455141335518,0.4478829058246134,0.4480020373199981,0.4479237202303441,0.0042016806722689,0.0,0.0
009C186EDF28BF6ABF6952F7CB412FA8,0.2788265306122449,0.0583633118650738,0.108052032116257,0.0845171573194201,0.0213269624105405,0.6790370401932574,0.679292435001301,0.6791329058452177,0.0366146458583433,0.3,60.0
00A6999BFB9CBF0619DA034F4CE638A3,0.1836734693877551,0.0024367956137678,0.0027549790506801,0.0027237906085969,0.0007545271629778,0.4936300834051392,0.4938339388867849,0.4936564529385208,0.0252100840336134,0.0,1744.5
00A9EF5F1B749A4AE5221C0BA11AA054,0.3654100529100528,0.0,0.0,0.0,0.0,0.5802554913153801,0.5806232663869717,0.580374038353363,0.0070028011204481,0.25,1969.0
00B4C99D7E6DFE2CCE43A716E0977265,0.0758333333333333,0.0626611683248225,0.0720957007128355,0.0690472787024419,0.017247130737665,0.6088420939505179,0.6089254760263247,0.6088883242189629,0.0155462184873949,0.45,1904.7142857142858
00B6CDAEBF9AF8391506D61662645D52,0.3244047619047619,0.0,0.0,0.0,0.0,0.662366702998535,0.6626695586663767,0.6624754821295578,0.0,0.15,39.5
00B902FB5B6EBBB261A605504A73E046,0.0119047619047619,0.0,0.0,0.0,0.0,0.6899489518341455,0.6899877277884549,0.6900178273754399,0.0,0.0,116.0
00C2CAF21F3289F45165757829BCD7A1,0.0119047619047619,0.407328352899324,0.2286977491961414,0.3475263584752636,0.1828461702581608,0.8222633863965267,0.8222873085516491,0.8223123755729432,0.0,0.0,326.375
00C342A378B88309ACA5EC9443CCC899,0.1428571428571428,0.0,0.0,0.0,0.0,0.8348940307663816,0.8350811398939741,0.8349993922309754,0.0,0.0,13.0
00C4E637EBD72E560B972449F6D20F56,0.125,0.0,0.0,0.0,0.0,0.8147805149101686,0.8149209326016994,0.8147324012129911,0.0126050420168067,0.0,0.0
00C54DAA44849D280B3A132075326FE7,0.0674603174603174,0.0042995342171264,0.0048270313757039,0.0046003450258769,0.0006571921465538,0.2540110005468765,0.2540841687593656,0.2539913577263064,0.0042016806722689,0.05,61.5
00C5702F74541D668D146BA62B9764A1,0.0238095238095238,0.0568181818181818,0.0493975903614457,0.0554141374583904,0.0197308791745102,0.3551553312653364,0.3552106122165503,0.3551656085237894,0.0,0.0,3.0
00C930CB5B5976DC83C82B394351967D,0.3163095238095238,0.0,0.0,0.0,0.0,0.7512887384761828,0.7516103611377976,0.7514445859469485,0.0117647058823529,0.2,499.0
00CBAFA2A877C42936A2C504C86C34B4,0.1532738095238095,0.0192239231043075,0.1570422535211267,0.0850076540375047,0.0112639452332657,0.4744691998613802,0.4746159985363634,0.4745390336441182,0.0042016806722689,0.15,1165.6666666666667
00CDE45693BF62724B1D41D4D903E5DB,0.2857142857142857,0.0042689434364994,0.0048231511254019,0.0048661800486618,0.0002226324431127,0.2658150375035951,0.2661172563728501,0.2660244638891413,0.0021008403361344,0.05,23.666666666666668
00D09B72D2FA36247ADB4F7C5AF7CB73,0.1451556380127808,0.0,0.0,0.0,0.0,0.6186480150043322,0.6188002549305844,0.6187239828642069,0.0106951871657754,0.5,1566.4444444444443
00D773F668B867FF2FABB1E3E4F07D04,0.2568027210884353,0.0,0.0,0.0,0.0,0.8536270751105981,0.8539175797305312,0.8537915534507139,0.0006002400960384,0.3,431.6
00DD96AA4A840227C7BFB136BEE52FED,0.3047619047619047,0.0,0.0,0.0,0.0,0.6493378444447332,0.6496504144623294,0.6494491223875707,0.0100840336134453,0.2,537.0
00DEDF34A03E67D9E324B7C0067A9158,0.4151785714285714,0.0888473852721451,0.0923541247484909,0.0936767005473025,0.0327222449815649,0.3602065636764142,0.3605824096553515,0.3604317341669563,0.0010504201680672,0.15,630.3333333333334
00DFBE687CD32299879E8CEFD4584A3F,0.5238095238095237,0.0,0.0,0.0,0.0,0.8277776162042749,0.8283054156630829,0.8280466139986148,0.0,0.05,33.0
00E9558665B0323A3B05B449F811EF1A,0.3000028710189529,0.0,0.0,0.0,0.0,0.5824718960686341,0.5827553308411478,0.5826115885363786,0.0373482726423902,0.85,1094.7777777777778
00F22BEC3FF513C05DC5B4F906EFCED0,0.3630952380952381,0.0,0.0,0.0,0.0,0.6942962302804431,0.6946675772026483,0.694490262464913,0.0126050420168067,0.0,126.0
00F46BADFF57FC01C1ACCAF80F8E8113,0.0446428571428571,0.0038161164359247,0.00431900361591,0.0041457770921712,0.001459309034141,0.8371693963771052,0.8372120615812015,0.837183560787582,0.0126050420168067,0.0,393.0
00F7483F90059F33C065D535EB202168,0.396494708994709,0.0,0.0,0.0,0.0,0.5044818532140074,0.5048481386638123,0.5046537214046916,0.003501400560224,0.25,379.6666666666667
00F76407A73CF630CC693C5A4E348035,0.0833333333333333,0.0021405636817695,0.0024174053182917,0.0023414634146341,0.0025157232704402,0.9248318729526698,0.9249600666712968,0.9249202664922466,0.0042016806722689,0.0,1085.0
00FC8BFD479CF7B5D694156864F12EA0,0.073051948051948,0.0007419833537647,0.0008397225264695,0.0008222214278053,0.000174660551016,0.7359778192326591,0.7360120249159725,0.7359614301147872,0.0126050420168067,0.15,543.2
01003007334258987DFEA08FAB24E904,0.1091269841269841,0.023969051046599,0.433373871071139,0.2223203170479445,0.1087966327818131,0.7808262505835933,0.7809328051424583,0.7808430188594281,0.0,0.25,406.5
0100CAF7F9E6BE7DFFF08B44C8D66E03,0.6666666666666666,0.0,0.0,0.0,0.0,0.0768375969440907,0.0775178544558008,0.0771243191933924,0.0,0.0,531.0
0102E21569828C3480E07CC6C67905A6,0.2548185941043084,0.0,0.0,0.0,0.0,0.66807880339872,0.6683270405427987,0.6681890784863924,0.0042016806722689,0.25,851.5
0104825A235CFAB14D7C3B45777916FF,0.238095238095238,0.0042613636363636,0.0048348106365834,0.004736530491415,0.0002466243294901,0.6731619775384972,0.6733077875921788,0.6732777584809541,0.0,0.0,6.0
0104FEC7B6838C719145B995156A4D30,0.1656746031746031,0.1112402151320496,0.144444289465618,0.1334067363771928,0.0658573119865023,0.7634126226270423,0.763602090023018,0.7634859405262739,0.0063025210084033,0.35,509.6666666666667
01052C24931228D7FC83E3862C2598B6,0.1390542328042328,0.0181387370155205,0.0751004016064257,0.0467494185482561,0.0029912277113223,0.6060260425390699,0.6061641279817246,0.606078589460043,0.0056022408963585,0.25,2037.857142857143
010B048FC0C35E712A1925E14D187510,0.2552206832382718,0.0,0.0,0.0,0.0,0.6623757819765063,0.6626064339163479,0.6624890942553604,0.0531212484993997,0.65,918.5
010D2995D5480FB08C4745380B28086E,0.6785714285714286,0.0,0.0,0.0,0.0,0.0091806846730032,0.0099093571651829,0.0095037447764131,0.0,0.0,294.0
0110B40E59D36BF8A544A62E42018FF6,0.5,0.0,0.0,0.0,0.0,0.0639142562820468,0.0643260638051581,0.064163850178249,0.0,0.0,43.0
0115AC546066D8D50D9D58A010418C02,0.0922619047619047,0.022888573456352,0.0639558232931726,0.0439933149823043,0.0052862239232641,0.3371143710560063,0.3371864221699533,0.3371341804939756,0.0021008403361344,0.05,282.0
01192643596E693FB210692CE05E8484,0.3366402116402116,0.0,0.0,0.0,0.0,0.5831330386822242,0.583475570952584,0.5832725373239216,0.0049019607843137,0.25,407.6
011E6A892305C9D387F0BD07F546557A,0.1011904761904761,0.0386936457223997,0.1446364001607071,0.0904357886617817,0.0190999796375483,0.5558747376022309,0.555965413722378,0.5559077508088741,0.0,0.15,55.5
011FDC7A7B2214E384B96BAADBCF1E23,0.3434343181717131,0.0,0.0,0.0,0.0,0.5429078314844162,0.5432378934473329,0.5430321858594158,0.0315126050420168,0.35,0.0
0123B2893B538C2A014ADCE823AD04C6,0.5476190476190477,0.0,0.0,0.0,0.0,0.7588282271785554,0.7593870086578083,0.7591168214833464,0.0,0.0,259.0
0125B3D62B4E7319B0BB99A6F7681A9F,0.0595238095238095,0.0,0.0,0.0,0.0,0.6876707254965507,0.687779977080946,0.6877079872907105,0.0,0.0,110.0
012AD669FAD01ECBB1787D4EE9C9AFEF,0.245578231292517,0.0098095151470581,0.0524729513165029,0.0310092310646985,0.0066509630570559,0.5885052380414333,0.5887400556626714,0.5886286365914352,0.0065359477124183,0.4,799.2222222222222
012BC31A7FD459F09D382889E843FAEB,0.2255291005291005,0.053452455541635,0.2339415680449436,0.142621332425593,0.0483018430704282,0.7758327531474186,0.7760880380187315,0.7759559594744342,0.0070028011204481,0.1,210.0
012F4FD1A8407AB257C98FFF0ED7971F,0.2619047619047619,0.081081081081081,0.840498192044998,0.4544564152791381,0.0206488362778692,0.955643014237759,0.9558992047966848,0.9557685517991816,0.0,0.0,0.0
01301504F102FA525A57DE04ECBFB897,0.0654761904761904,0.0486234827283246,0.1304697949026951,0.0899994919749738,0.0242252270119129,0.803882345211378,0.803933567821292,0.8038597646792027,0.0063025210084033,0.15,1088.0
013637BFF3BA2423D542594067425E96,0.1130952380952381,0.0281574730386431,0.2501970431729172,0.1375734371839211,0.0254576804385652,0.7007010664409398,0.7007866650178735,0.7007208162398949,0.0,0.25,358.125
0140100F3E66483513A7C86CBA181A61,0.2698412698412698,0.0,0.0,0.0,0.0,0.5506582020653648,0.5509012224367829,0.5507309251088542,0.0,0.1,43.666666666666664
0144CF8EEE56E7E5627A2AFEB45F1538,0.4464905753968254,0.0,0.0,0.0,0.0,0.6730994103251656,0.6735383556594825,0.6732976123968958,0.0128676470588235,0.75,1026.4444444444443
0147CB24F257B794E14895B691C3E868,0.119047619047619,0.0,0.0,0.0,0.0,0.4332314319460849,0.4332862485382487,0.4332584555886201,0.0042016806722689,0.0,0.0
014C37D72C73F01E99462F0025D1B3F2,0.0476190476190476,0.1175382426182853,0.097588424437299,0.1162206001622059,0.0409928170115923,0.790983502170767,0.79104664220141,0.7910574563637205,0.0168067226890756,0.0,783.0
014C920C713D9164CB88DB27440C6052,0.0714285714285714,0.0,0.0,0.0,0.0,0.4006065587053907,0.4006412482348311,0.4006690744084826,0.0,0.0,420.2
015357026AC775653C296E5C76F1B047,0.3492063492063492,0.0162457014111229,0.0866532528504359,0.0510164190774042,0.0267308480131093,0.7252111393041005,0.725533717451411,0.7253708835341307,0.0,0.1,320.0
015B33F4901D80A1415B0E89080A81E2,0.8214285714285714,0.0,0.0,0.0,0.0,0.3128487093413589,0.3136049459900663,0.3133014908090896,0.0,0.0,78.0
015C357B30B0C5BE2929B9FB6A419150,0.119047619047619,0.0,0.0,0.0,0.0,0.2639919434187223,0.2640808389471491,0.2640760290781127,0.0,0.0,69.0
015F1D4C0D4E1B7BD8E144CDAFBEAB86,0.1157242063492063,0.0751389437662799,0.0680237810263137,0.0740284331067717,0.0308744328748146,0.6052730334597521,0.6053503841783296,0.6053060686595707,0.0231092436974789,0.25,3071.625
0163C9A7A87E126D4D157D0AC3B63EB2,0.7797619047619048,0.0,0.0,0.0,0.0,0.5638641205154218,0.5646155700057237,0.5642249297490098,0.0,0.05,270.5
01657F66FF97572F3644AE15A2FABA2C,0.1309523809523809,0.1626420454545454,0.3815471394037067,0.277284389184922,0.0154551246480465,0.5824881324533981,0.5825470879012746,0.5825518119717494,0.0042016806722689,0.0,20.0
016A2C80A14ECEDF85ADBA82F4955C8A,0.4047619047619047,0.1567164179104477,0.4200803212851405,0.2895813047711782,0.008515877788277,0.6906319091551008,0.6910644406881701,0.6908918318207076,0.0,0.0,483.5
016B703923922E775AAAFFE9DD4DD894,0.1051587301587301,0.0049751243781094,0.0056247488951386,0.0055610724925521,0.0005891558501334,0.6545781863227479,0.654694789484042,0.6545477521695008,0.0210084033613445,0.0,70.0
016C8FDD62E7452140C8AFAAD652C0DE,0.0648148148148148,0.1004258339247693,0.2846050870147256,0.1957494407158836,0.0748371192111287,0.5374699360317003,0.5375556871715631,0.5375055211808016,0.0028011204481792,0.1,206.0
01730DF8B2C02EAFB5D27AE31C99C092,0.1181657848324514,0.0,0.0,0.0,0.0,0.4773798224113619,0.4775533170413908,0.4774631463394802,0.0140056022408963,0.1,198.0
01795C17F095732E75C0D496686D3E51,0.1071428571428571,0.0,0.0,0.0,0.0,0.1196407074729141,0.1196809742093809,0.1196515901264577,0.0,0.0,0.0
01795D171CFCEB1EA3E79BA0463643D3,0.0039682539682539,0.0,0.0,0.0,0.0,0.5737623953389667,0.5737733381176716,0.5737470553848113,0.0084033613445378,0.0,484.0
0179D12960F30A79AE5FF70A81709CDC,0.1488095238095238,0.0021291696238466,0.0024096385542168,0.0023687327279905,0.000271677609237,0.62569020801741,0.6259753189321849,0.625768273626946,0.0042016806722689,0.0,0.0
017DE67FE4A5B0B473640A16A310B80B,0.1567460317460317,0.2171985815602836,0.1761751707513057,0.2044349348375802,0.0255543668546975,0.6917680315921151,0.691942564349336,0.6919460198108778,0.0042016806722689,0.05,152.42857142857142
017E9C3E0019F0E068F5C0EFA89F41B2,0.1602749433106575,0.0,0.0,0.0,0.0,0.7576524848358912,0.7578235291523489,0.757783428769835,0.0267857142857142,0.35,157.33333333333334
017F9EF298B5AB9F3BC57B4996510B74,0.2900113378684807,0.0,0.0,0.0,0.0,0.5408807317627773,0.5411614034911987,0.5409947889424847,0.0159663865546218,0.45,842.75
018B5B70E8F942C9C94E5371917B6775,0.2857142857142857,0.0,0.0,0.0,0.0,0.3586915000752411,0.3589369632150381,0.3588577117192202,0.0,0.0,25.0
018C326221CDA90A6A2A0B66FF291355,0.481031746031746,0.0,0.0,0.0,0.0,0.5348183036444365,0.5352905534280072,0.5350307979349054,0.0050420168067226,0.45,292.8333333333333
018F422C030CD0233B4A1DD358535AA2,0.1748511904761905,0.0,0.0,0.0,0.0,0.8228074223664328,0.8229718696071225,0.8228260631771653,0.0157563025210084,0.15,174.5
0190003285C308D5942033E43406BA27,0.0753968253968253,0.0014239943040227,0.0016064257028112,0.0015723270440251,0.0002188662727073,0.6791992296121467,0.67926391372837,0.6791961635464613,0.0,0.1,467.0
01906E8A43F855D472058C45E5B94D68,0.3123582766439909,0.0264760686556254,0.0991300840218798,0.0620526771363573,0.0048712355644429,0.5452602102536815,0.5455849676307504,0.5454155731661553,0.0024009603841536,0.3,1388.1666666666667
019A862A2C758E629593C66EFB0C9AA5,0.0238095238095238,0.0,0.0,0.0,0.0,0.706595772603956,0.706571751647866,0.7065845086345355,0.0021008403361344,0.05,0.0
01A0866DBCC230F5C756074F3410595C,0.2388227513227513,0.0,0.0,0.0,0.0,0.5486736133970379,0.5489049990417197,0.5487799186813914,0.009453781512605,0.55,1342.0
01A0CC29FF477D224F0BAF8679E3A5D7,0.1567460317460317,0.0,0.0,0.0,0.0,0.7957009287591861,0.7958131844801816,0.7957287621563632,0.0014005602240896,0.1,0.0
01A0D8255000D183CA8529A64828AB4A,0.2678571428571428,0.0,0.0,0.0,0.0,0.359013831818971,0.3592371802291932,0.3591143753400238,0.0042016806722689,0.0,0.0
01A2334F944C4839CC6A83FC9619CE9E,0.1860119047619047,0.0148968338669512,0.0616197183098591,0.0381157154026583,0.0133142154854567,0.4354187269079819,0.4355953692989783,0.4355591120982067,0.0010504201680672,0.15,464.5
01A9AD4CDDA924A7B6386E3CD1577F8D,0.3180871865654474,0.0,0.0,0.0,0.0,0.6096138178263558,0.6099152767444789,0.6097393736606521,0.0371148459383753,0.55,385.5
01AABA4D31B2AD37104C14FB26F111A1,0.0887445887445887,0.0816071107103673,0.04286984745672,0.0662357774782451,0.0195233833159535,0.6605474195959876,0.6606432512348607,0.6605984398548216,0.0026737967914438,0.5,1027.5
01AC271DE1CD09995CAC147C97878A10,0.0,0.0,0.0,0.0,0.0,0.3841104834228561,0.3841193767220022,0.3840713905414477,0.0,0.0,0.0
01AE5919ACB0AA365896BA6CE1FBB25E,0.1547619047619047,0.0042643923240938,0.0048192771084337,0.0046738072054527,0.0003436130916587,0.4132586324647814,0.4133998657003265,0.4133809501759585,0.0,0.0,15.0
01AEE1F5629514CFF381F7D2333F79C3,0.1507936507936508,0.1110322809506917,0.1851180891035963,0.1507673299518793,0.0073276022063354,0.5012029852301318,0.5013134701740694,0.5012063496620071,0.0084033613445378,0.05,0.0
01AFF316DBE5AB4A3430904BC7685ED0,0.1845238095238095,0.0021428571428571,0.0024115755627009,0.002313922097956,0.0001317262728051,0.5052421737424971,0.5054155971442618,0.5053133546463131,0.0,0.05,83.0
01B10FA9822506B8E614768A302373C7,0.0426587301587301,0.0432093271626913,0.0657797858099062,0.0560469077568134,0.0087168375223748,0.5444046333740659,0.5444351838989984,0.5444356881477885,0.0231092436974789,0.05,21.0
01B20356C43C0A9314EA7330EAA8E625,0.1309523809523809,0.0,0.0,0.0,0.0,0.8606193921852388,0.8607564163415566,0.8607169313394138,0.0,0.0,12.0
01B4A7DDDCE964FC7B1AC6C687BF01D9,0.0555555555555555,0.0,0.0,0.0,0.0,0.3580574241978382,0.3580911087499949,0.3580510536394815,0.0,0.1,488.0
01C073534325CB537ED1839B75EDB320,0.2047593610093609,0.0,0.0,0.0,0.0,0.5906411903971542,0.5908584549453095,0.5907578830800774,0.0213585434173669,0.55,1215.7777777777778
01C539B3A986A57BA612785B5275AD1A,0.0952380952380952,0.4009232954545454,0.878323932312651,0.6530491415038484,0.0793411019997122,0.619763806877388,0.6197774973663189,0.6198101192543707,0.0,0.0,81.5
01C54A3753A14B211091714CBED5EDD8,0.125,0.0385983635716826,0.0322602280348759,0.0368777690904352,0.0027603831372778,0.776379757384943,0.7764755135744162,0.776395520444483,0.0210084033613445,0.0,0.0
