uid,app_type,duration,up_flow,down_flow,up_and_down_flow,count,count_day_column,flow_pers_avg,mid_time,use_situation
00344A0C6F8352EBCEE0961D2FD6001C,usr,0.000326891147885806,0.13597443940110432,0.09774031393312764,0.1379800160492521,0.013006756756756757,0.3,0.013211702375290107,07:43:25,True
0036CD1D41364E716E264801B7BBD2CA,usr,1.0586059955943918e-05,0.002414357524542746,0.010083616765732587,0.0027286930735046493,0.018581081081081082,0.1,0.007694476013524047,15:07:01,True
003945EF1BE2D66EE801A2F09DDF702C,usr,3.431160136474286e-05,0.03629534872825615,0.008788684322196122,0.03625305640829499,0.037162162162162164,0.0,0.032619250245808314,12:55:07,True
003A8891295BA3EA3A92E0F4B8F9CE42,usr,2.4062165588691967e-05,0.0,0.0,0.0,0.08051801801801803,0.5,0.0,11:54:58,True
003D41F053AAD6E04B2DB740C855E044,usr,0.0002407942333649584,0.05511068146570494,0.05033070180862052,0.05628133959619875,0.007432432432432433,0.6,0.007311590822727123,13:45:05,True
003FB8AD3313F63709B406E6EE821EE0,usr,0.00025804629398471337,0.0,0.0,0.0,0.014864864864864866,0.5,0.0,18:12:06,True
004249BC1C5012600580B641795C749B,usr,7.24250128807026e-05,0.05017881697207907,0.031925342187661715,0.050780582888900756,0.042117117117117124,0.8,0.021821408509002486,16:05:15,True
004347B5DA8327084ACBBF3EF1FAE907,usr,0.00022982271146677246,0.052978939779495984,0.04053427978913841,0.05384223696263822,0.024774774774774775,0.5,0.007327873887694384,15:44:53,True
00454FBA1FA7C6FE0920F9430999CCB2,usr,4.63091359814793e-05,0.06372684469101221,0.04269029938650802,0.0645627100145579,0.019324324324324328,0.4,0.043212221955627836,11:42:36,True
004564EE01486EF9311157E481BFBEFE,usr,7.96382104765774e-05,0.01744256037174699,0.01961518794046281,0.017936124150558626,0.03121621621621622,0.4,0.0070140313028243225,12:34:03,True
00461BBFCA78688089EFBCBC4103DA79,usr,9.297527811669337e-05,0.004289571058982545,0.008912903088980113,0.0045474738761455856,0.00990990990990991,0.2,0.0015246736365818064,15:50:47,True
0049B0699AA4C960F1CE4F3A14D11A4A,usr,0.00026012981499781793,0.08384951826444745,0.07553396166790641,0.08559582402106562,0.0,0.1,0.010295018821239852,04:45:56,False
004A9B299275EB655EA48734EA3098D8,usr,0.00015629399889100743,0.06661326337157873,0.050640647329884096,0.06768787300108332,0.03158783783783784,0.3,0.013531465309493257,12:22:56,True
0050DD840233290B13B42F5A3A1D433E,usr,2.5489884734789583e-05,0.009037978324396552,0.01663434346847074,0.009509759705329742,0.004954954954954956,0.5,0.011457327724451728,17:10:40,True
005BA677F7E36E52709C3C78F22A7856,usr,6.935021857235622e-05,0.020446475641312217,0.030256765148676,0.021267550633668253,0.023783783783783787,0.4,0.00954119875999845,18:12:09,True
005CBDDBB52E8280568F6C9553C13C59,usr,5.9435867214558075e-05,0.02343692217413601,0.01767509239156053,0.023810264003250682,0.02972972972972973,0.5,0.012447948922446548,16:25:23,True
005E4EB81B3DC17977801EDBD8C673EC,usr,0.00015506715965616345,0.011473214007053282,0.025246156058065707,0.012209997784514355,0.037162162162162164,0.0,0.0024601430597425244,20:36:39,True
0061FF8DC7B67EF645987A0E268C6B3C,usr,9.589612658474065e-05,0.03364154509812142,0.03777328271578408,0.03459152664238777,0.043243243243243246,1.0,0.011246518143581167,16:47:34,True
0066E0D6FBF340A22549F79FF4D79BE9,usr,0.0001370772117313115,0.028398952416890604,0.03309147464706905,0.02924111260229394,0.013935810810810812,0.7,0.006661904829702415,18:56:09,True
0068BE0D51FEF87BA6C735002E1A194A,usr,6.687532491910013e-06,0.0028450899834959425,0.001763123481218676,0.002877639895969021,0.0445945945945946,0.0,0.01249630246433278,21:23:09,True
006EA7CDAAD40090C71C91C4FD87C1C6,usr,0.00013972889858096833,0.06622824576621987,0.02909859040619812,0.06658717880837771,0.014864864864864866,0.0,0.014883532972162732,14:30:19,True
0075DAF817BEE8AB06C59BC68AC16482,usr,6.530246517668467e-05,0.022606193042495025,0.01747295264261133,0.022980470004396628,0.03158783783783784,0.3,0.010943538270232459,15:55:40,True
007B757C147692F3918FAF90487E5C69,usr,6.800939948503592e-05,0.028896018767401995,0.03526158147729186,0.029806035871479574,0.02415540540540541,0.3,0.013633375875728748,14:41:00,True
007CBD434C6C7D56DDBE33EB43BFCD88,usr,2.0480568256474418e-05,0.003307683327556577,0.008917000104846882,0.0035748052217337706,0.0037162162162162164,0.1,0.005333667468438966,10:50:28,False
007D99E3D7BA93DE387B8D551455C0BD,usr,8.145680556552325e-05,0.046317519376189796,0.029813961509993412,0.046884507643106685,0.012387387387387387,0.5,0.017927796663173803,11:57:09,True
007F99807A5404BF343035D4D9243B76,usr,3.7237396829953486e-06,0.008606395012223775,0.013836207870053031,0.008988745384420233,0.0,0.1,0.06621856110598734,18:56:52,False
008A2337FF6E5AEBD492E9C999A919CD,usr,5.128343157468059e-05,0.012756543972255601,0.015320885512713186,0.013150076049956461,0.04645270270270271,0.3,0.007956487358496684,16:57:11,True
008D13432807EAB3FA65215890BF90F3,usr,2.1845306184510978e-05,0.011592952672241598,0.011175782582165448,0.011858852656783785,0.019510135135135137,0.7,0.016614508998100998,14:49:40,True
00924DFAB8383434114306B43EBD15D4,usr,9.043367801560133e-06,0.0,0.0,0.0,0.01114864864864865,0.1,0.0,14:09:16,False
00927310676E5467FDCE8BF6E560938C,usr,0.00011073692533479023,0.0426099597316327,0.06848468436773382,0.04450236552658724,0.007432432432432433,0.1,0.012538952837549144,20:05:28,False
00928A00E9C0AFFC5208A93936B647DE,usr,8.192227302589767e-05,0.0,0.0,0.0,0.014864864864864866,0.0,0.0,12:17:38,True
009497332169FC7EF522CB26F06758D5,usr,7.713460771918937e-06,0.0,0.0,0.0,0.01114864864864865,0.1,0.0,11:47:13,True
0097084261EE335B0381F7FB637F7D66,usr,5.319628118564784e-07,1.6707229266833176e-07,4.9577334858356634e-06,3.3105380716844053e-07,0.0,0.0,9.755268759686676e-06,06:44:34,False
0099345F8EB4043A3C776D081C9F4DC2,usr,5.496949055850277e-06,2.994770846079847e-05,0.000897212046117204,5.9626469046671344e-05,0.014864864864864866,0.0,0.00031006452273435497,10:45:09,False
009C186EDF28BF6ABF6952F7CB412FA8,usr,5.578122307545713e-05,0.00430438170605742,0.021431316152689166,0.004980107500026811,0.30791505791505797,0.6,0.00277255736253022,15:23:24,True
00A6999BFB9CBF0619DA034F4CE638A3,usr,0.00013456442628252831,0.029531627678374788,0.06599196007114899,0.03146177960346596,0.005574324324324325,0.3,0.007301153243657991,16:53:43,True
00A9EF5F1B749A4AE5221C0BA11AA054,usr,3.480809998914224e-05,0.0,0.0,0.0,0.007432432432432433,0.4,0.0,14:00:26,True
00B4C99D7E6DFE2CCE43A716E0977265,usr,2.9409944026922446e-05,0.00011195285601780426,0.0014849592202812534,0.00016049656068987958,0.026544401544401543,0.6,0.00016804987594910972,14:05:46,True
00B6CDAEBF9AF8391506D61662645D52,usr,5.3646971901248474e-05,0.008707599633619743,0.022530287849678584,0.009379288487877281,0.00990990990990991,0.5,0.005427394038541592,12:53:34,True
00B902FB5B6EBBB261A605504A73E046,usr,9.398009676131118e-05,0.017511301802475673,0.03418660211085602,0.018490734521220603,0.014864864864864866,0.0,0.006133648110863036,07:35:16,True
00C2CAF21F3289F45165757829BCD7A1,usr,2.6819791764430788e-05,0.009677818022863239,0.022882246760350687,0.01035228359812672,0.007432432432432433,0.3,0.011865960290958478,18:14:12,True
00C4E637EBD72E560B972449F6D20F56,usr,2.615483824961018e-05,0.0,0.0,0.0,0.037162162162162164,0.0,0.0,19:34:43,False
00C54DAA44849D280B3A132075326FE7,usr,6.936499531713002e-05,0.06684068916671,0.019193362531323234,0.0668632452678709,0.037162162162162164,0.2,0.029990319769905197,09:47:04,True
00C5702F74541D668D146BA62B9764A1,usr,0.00014682173607238804,0.14367855179509084,0.055463403939415026,0.14420134151830766,0.0,0.0,0.030680340792801044,22:16:45,True
00C930CB5B5976DC83C82B394351967D,usr,1.920385750801887e-05,0.0,0.0,0.0,0.0668918918918919,0.0,0.0,20:37:36,True
00C934BAA12B463663DBBD747566F981,usr,3.9397061539657094e-05,0.041416254448885026,0.03313684214454528,0.04213952161115034,0.03121621621621622,0.4,0.033086651964767004,09:48:45,True
00CBAFA2A877C42936A2C504C86C34B4,usr,7.362365316093662e-05,0.015007819331364155,0.011103463858214698,0.01523971785497879,0.026013513513513515,0.1,0.006442950587336606,17:17:48,True
00CDE45693BF62724B1D41D4D903E5DB,usr,5.692002086864319e-05,0.04450569655026113,0.02170775740230924,0.04481879702427748,0.12635135135135137,0.0,0.024457219865460022,03:54:19,True
00D09B72D2FA36247ADB4F7C5AF7CB73,usr,9.601928754009435e-05,0.0,0.0,0.0,0.014864864864864866,0.3,0.0,14:25:55,True
00D773F668B867FF2FABB1E3E4F07D04,usr,0.00043722910111170383,0.0,0.0,0.0,0.0037162162162162164,0.3,0.0,11:13:35,True
00DD96AA4A840227C7BFB136BEE52FED,usr,9.965436675444693e-05,0.0,0.0,0.0,0.02415540540540541,0.3,0.0,18:16:00,True
00DEDF34A03E67D9E324B7C0067A9158,usr,6.849021202652159e-05,0.055401071309308665,0.031396809735225815,0.05593688586070293,0.018581081081081082,0.1,0.025407478441504122,12:49:33,True
00DFBE687CD32299879E8CEFD4584A3F,usr,2.978991746396279e-05,0.0,0.0,0.0,0.0,0.0,0.0,19:24:31,True
00E9558665B0323A3B05B449F811EF1A,usr,5.999620789770323e-05,0.0,0.0,0.0,0.12057057057057058,0.8,0.0,14:44:15,True
00ED3629DE183FFB5A2610A26FE37B1A,usr,8.783845944061578e-05,0.15387562997317902,0.04500735810278189,0.15395499608434288,0.014864864864864866,0.4,0.054618375335775585,14:48:03,True
00EF7400CD0079DB7A9870F1DE0FE54C,usr,2.0746549662402658e-05,0.04409706092687949,0.07716836114040355,0.046265638568033375,0.0,0.0,0.06816622083733537,09:30:27,True
00F18F8A0C31097451DE90C6B815AE2B,usr,3.1917768711388704e-06,0.0008421139685036706,0.004716043978401175,0.0009917820306421198,0.0,0.0,0.008350045521684191,22:12:24,False
00F46BADFF57FC01C1ACCAF80F8E8113,usr,3.7503378235881726e-05,0.01390741554315771,0.010673931337594656,0.014135151539696312,0.037162162162162164,0.0,0.011651050235170528,18:18:25,True
00F7483F90059F33C065D535EB202168,usr,6.139737453510188e-05,0.0,0.0,0.0,0.018581081081081082,0.3,0.0,15:01:27,True
00FC8BFD479CF7B5D694156864F12EA0,usr,4.594125589815809e-05,0.013027600680885654,0.011319039501816527,0.013285013432793489,0.07750965250965251,0.6,0.008962128489347358,17:00:14,True
00FF57CF4216214E9630445DD726AB93,usr,2.7662066216536876e-05,0.003998336980962367,0.0054866961058105184,0.0041445407774239554,0.014864864864864866,0.0,0.004608623129428813,20:02:29,True
01003007334258987DFEA08FAB24E904,usr,0.00011377658521811351,0.026722432379836323,0.05699120484584095,0.028378055101038063,0.05945945945945946,0.9,0.007783157878805829,14:32:18,True
0100CAF7F9E6BE7DFFF08B44C8D66E03,usr,0.0002314038231575681,0.0,0.0,0.0,0.0,0.1,0.0,05:00:03,True
0102E21569828C3480E07CC6C67905A6,usr,7.607068209547641e-05,0.0,0.0,0.0,0.0222972972972973,0.3,0.0,16:36:27,True
0104825A235CFAB14D7C3B45777916FF,usr,1.582589365273023e-05,0.002518501690110274,0.005182793928869745,0.0026682471313359975,0.05202702702702703,0.0,0.0051138923166442465,13:37:09,True
0104FEC7B6838C719145B995156A4D30,usr,3.9143355104494415e-05,0.022751642392535677,0.023132018218435295,0.023313516684076364,0.04013513513513514,0.9,0.01842210673026964,14:04:03,True
01052C24931228D7FC83E3862C2598B6,usr,9.62912176560378e-05,0.04978720074049192,0.04287752275351619,0.05075825624093404,0.10869932432432433,0.7,0.01643536185132389,15:03:27,True
010B048FC0C35E712A1925E14D187510,usr,2.8570094599539346e-05,0.0,0.0,0.0,0.1511261261261261,0.5,0.0,18:56:13,True
010E2BA6F2D68965F0200C4AD39F3952,usr,1.2501126078627242e-05,0.0013813328317451837,0.004216862188046096,0.0015093467249012384,0.0,0.3,0.0036307268767716526,15:59:04,False
0112941FF00DFB2E320CC798E6E790A7,usr,0.0002654494431163827,0.0,0.0,0.0,0.0,0.0,0.0,23:02:15,True
01155373A7DA0FF1A7C863236F2EFC4C,usr,6.436750023463388e-05,0.0,0.0,0.0,0.0,0.0,0.0,14:05:05,False
0115AC546066D8D50D9D58A010418C02,usr,4.235753889407209e-05,0.017143937096167995,0.03268489086651449,0.01807662931441736,0.005574324324324325,0.3,0.013213515316107528,11:53:31,True
01166156BF325FAE0768B75825E76300,usr,4.0961136512948836e-05,0.0034588280616571943,0.006139739777750316,0.0036318257915413767,0.0,0.0,0.0027441070750805815,18:10:51,False
01192643596E693FB210692CE05E8484,usr,4.826574586661236e-05,0.0,0.0,0.0,0.016351351351351354,0.4,0.0,13:20:36,True
011E6A892305C9D387F0BD07F546557A,usr,5.157379460948558e-05,0.029536143828081497,0.019254374327607394,0.029905797397718443,0.019324324324324328,0.4,0.017993746353589374,14:05:28,True
011FDC7A7B2214E384B96BAADBCF1E23,usr,7.441098743683667e-05,0.0,0.0,0.0,0.09744744744744746,0.8,0.0,13:38:46,False
0125B3D62B4E7319B0BB99A6F7681A9F,usr,1.2944428421840972e-05,0.002080495569834513,0.009647336218979048,0.002383352915166027,0.014864864864864866,0.0,0.005544554612187313,21:00:18,True
012AD669FAD01ECBB1787D4EE9C9AFEF,usr,7.526476312654395e-05,0.0173232187939237,0.03392467398989481,0.018295646091535733,0.030555555555555555,0.8,0.007567444158483706,17:04:05,True
012BC31A7FD459F09D382889E843FAEB,usr,0.00016065276918065646,0.10621167242683202,0.027980325418281222,0.10616342965932393,0.03344594594594595,0.1,0.02064918710223203,18:57:35,True
012F4FD1A8407AB257C98FFF0ED7971F,usr,0.0001040341939053986,0.035540511004993905,0.013608413787860787,0.035666120078439154,0.0668918918918919,0.1,0.010693420427918076,14:39:39,False
01301504F102FA525A57DE04ECBFB897,usr,2.4824931219968988e-06,0.0,4.0557014210516754e-05,1.354102030709802e-06,0.01114864864864865,0.1,1.4082973773175134e-05,17:10:57,True
013637BFF3BA2423D542594067425E96,usr,7.160067458213382e-05,0.05565012459697995,0.03133202647107035,0.05618147249085268,0.03270270270270271,0.9,0.024418176396929694,14:34:58,True
0140100F3E66483513A7C86CBA181A61,usr,4.468487619594418e-05,0.0009645083455742794,0.002472669576060537,0.0010381433575543334,0.0,0.1,0.0007197953746301755,16:28:01,True
0144CF8EEE56E7E5627A2AFEB45F1538,usr,5.640874549947001e-05,0.0,0.0,0.0,0.018168168168168172,0.8,0.0,18:03:58,True
0147CB24F257B794E14895B691C3E868,usr,5.319628118564783e-06,0.0,0.0,0.0,0.007432432432432433,0.0,0.0,10:23:40,False
014C920C713D9164CB88DB27440C6052,usr,3.763636893884585e-05,0.01379535064262617,0.02187579243402129,0.014398126660303812,0.0222972972972973,0.0,0.011826459042955192,21:23:11,True
015357026AC775653C296E5C76F1B047,usr,0.00017089305330889368,0.02362988189590018,0.028061907677087026,0.024348229885639668,0.005574324324324325,0.3,0.00445292228117988,17:34:32,True
015B33F4901D80A1415B0E89080A81E2,usr,1.5426921543837874e-05,0.018055878581325117,0.027430726232671572,0.018804711469502605,0.0,0.0,0.03694163111074438,05:53:05,True
015C357B30B0C5BE2929B9FB6A419150,usr,0.0002611937406215309,0.21996800008687759,0.03952862879925347,0.21925310178105845,0.007432432432432433,0.0,0.026263420735815803,19:09:42,True
015F1D4C0D4E1B7BD8E144CDAFBEAB86,usr,8.664466419970026e-05,0.027928710612100286,0.02377495466879619,0.028464164056081178,0.0668918918918919,1.0,0.01023647176891321,15:03:05,True
01657F66FF97572F3644AE15A2FABA2C,usr,3.1818025684165616e-05,0.01875923727043136,0.01563249971952082,0.019107649555028736,0.03344594594594595,0.1,0.018517615307045234,13:54:46,True
0165B09BECF818EEB5D23696E5520AAC,usr,1.0639256237129567e-06,0.00048545639172994936,0.0016918265520414202,0.0005374520620293311,0.0,0.0,0.010558181574546443,21:02:06,False
016A2C80A14ECEDF85ADBA82F4955C8A,usr,8.830582676817541e-05,0.039249670676146445,0.056632809325386516,0.04077745269213508,0.0037162162162162164,0.1,0.014390446497847927,12:18:49,True
016BBDF5AA193385DE3EE3DF6D5ECC02,usr,5.8693230241498103e-05,0.16530015685999877,0.01806708254093756,0.16437437653831968,0.0,0.2,0.08701208075883667,14:28:57,False
016C8FDD62E7452140C8AFAAD652C0DE,usr,2.2519759035257582e-05,0.012038971839895458,0.008303170727631854,0.012204836563701207,0.014864864864864866,0.1,0.016598946237119255,14:39:02,True
01730DF8B2C02EAFB5D27AE31C99C092,usr,1.093479113260539e-06,0.0,0.0,0.0,0.02972972972972973,0.1,0.0,08:14:06,True
01795C17F095732E75C0D496686D3E51,usr,7.447479365990697e-06,0.012076507414981608,0.0007760918627618579,0.011990713720006388,0.0222972972972973,0.0,0.047111227813029975,02:53:27,False
01795D171CFCEB1EA3E79BA0463643D3,usr,2.4536784696880065e-05,6.108580700685881e-06,0.0001908210961475289,1.242313896171153e-05,0.01114864864864865,0.1,1.5536408358431147e-05,16:02:03,True
0179D12960F30A79AE5FF70A81709CDC,usr,6.915516554134219e-06,0.0059305592059801775,0.002062889295201525,0.005944577541211983,0.0445945945945946,0.0,0.025024396259813366,15:02:15,False
017DE67FE4A5B0B473640A16A310B80B,usr,7.919913006044187e-05,0.01160496393527435,0.02851338603780012,0.012449614070345918,0.014864864864864866,0.6,0.004895308798601458,15:30:47,True
017E9C3E0019F0E068F5C0EFA89F41B2,usr,1.268731306277701e-05,0.0,0.0,0.0,0.019819819819819822,0.2,0.0,13:59:37,True
017F9EF298B5AB9F3BC57B4996510B74,usr,3.3645841845661866e-05,0.0,0.0,0.0,0.042117117117117124,0.5,0.0,13:29:38,True
017FECF0F340FFC2F47D05CBDCC2DF98,usr,0.0001113132183809681,0.11509703872018726,0.044148823263595156,0.11550643549289663,0.007432432432432433,0.1,0.03237731459440999,14:24:27,False
018B5B70E8F942C9C94E5371917B6775,usr,8.936975239188837e-05,0.0,0.0,0.0,0.007432432432432433,0.0,0.0,16:07:04,True
018C326221CDA90A6A2A0B66FF291355,usr,3.8234827102184383e-05,0.0,0.0,0.0,0.0037162162162162164,0.3,0.0,10:32:36,True
018F422C030CD0233B4A1DD358535AA2,usr,0.00014387111567595742,0.0,0.0,0.0,0.06936936936936938,0.2,0.0,16:01:52,True
0190003285C308D5942033E43406BA27,usr,0.00039046070390265516,0.00632254925772681,0.017867835019299352,0.006860631218730819,0.0222972972972973,0.3,0.0005501072692910575,12:51:01,True
01906E8A43F855D472058C45E5B94D68,usr,0.00012735189715844093,0.0631183296242124,0.05396365513124498,0.06433621408079986,0.02415540540540541,0.3,0.015772178565820198,14:59:10,True
019A862A2C758E629593C66EFB0C9AA5,usr,1.0639256237129567e-06,0.0,0.0,0.0,0.0037162162162162164,0.1,0.0,16:57:22,False
01A0866DBCC230F5C756074F3410595C,usr,5.849669953600669e-05,0.0,0.0,0.0,0.017342342342342342,0.8,0.0,14:19:49,True
01A0CC29FF477D224F0BAF8679E3A5D7,usr,7.004177022776965e-06,0.0,0.0,0.0,0.0024774774774774773,0.2,0.0,19:05:44,False
01A0D8255000D183CA8529A64828AB4A,usr,1.337886471819043e-05,0.0006388886239710174,0.0022555415066037926,0.0007082861719597205,0.018581081081081082,0.1,0.0015962750205710695,11:31:06,False
01A2334F944C4839CC6A83FC9619CE9E,usr,4.132287122501124e-05,0.018412363795183573,0.02073472462636592,0.018934335725638494,0.01783783783783784,0.4,0.01418261683296178,19:14:10,True
01A3E92992235DAC47936BE6FEC6C33F,usr,8.96002696103595e-05,0.04586899462414733,0.02612286236762622,0.04631689466342367,0.03344594594594595,0.1,0.01611058189914502,16:17:12,True
01A9AD4CDDA924A7B6386E3CD1577F8D,usr,9.200070999088786e-05,0.0,0.0,0.0,0.14790540540540542,0.9,0.0,15:42:17,True
01AABA4D31B2AD37104C14FB26F111A1,usr,0.00010130747713100908,0.024944325605532367,0.029595164623225922,0.025701707018699376,0.0695945945945946,1.0,0.007912211486579376,14:51:55,True
01AC271DE1CD09995CAC147C97878A10,usr,2.1345007825741194e-05,0.006566612871708876,0.0065126026503308735,0.006723313145672172,0.0018581081081081082,0.3,0.009634919185165578,12:41:45,False
01ACBD8E75C0C27DD7C7AFD893EC695E,usr,0.0001884034958658361,0.09284147436007657,0.11562873608827852,0.09584327506308138,0.007432432432432433,0.1,0.015903770281271032,15:12:17,False
01AEE1F5629514CFF381F7D2333F79C3,usr,0.00012958614096823814,0.013699201565822739,0.01632270401394629,0.014117462559693006,0.0445945945945946,0.2,0.0034015028541111996,16:44:33,False
01AFF316DBE5AB4A3430904BC7685ED0,usr,4.255702494851827e-06,0.00015358120503536398,0.0028197109200690336,0.0002463040325333197,0.0,0.1,0.0016128711016015307,05:41:44,True
01B10FA9822506B8E614768A302373C7,usr,3.422760723655499e-05,9.616512628150081e-05,0.00035706553320573434,0.00010719718294815715,0.0668918918918919,0.1,9.668539980842503e-05,13:33:34,True
01B4A7DDDCE964FC7B1AC6C687BF01D9,usr,2.482493121996899e-06,0.0,0.0,0.0,0.0,0.2,0.0,08:35:34,True
01C073534325CB537ED1839B75EDB320,usr,2.479833307937617e-05,0.0,0.0,0.0,0.0222972972972973,0.4,0.0,15:14:40,True
01C539B3A986A57BA612785B5275AD1A,usr,0.00015261422002371415,0.02868003970534914,0.029687275352701423,0.02940594178315806,0.05945945945945946,0.0,0.006019783015805346,19:24:03,True
01C54A3753A14B211091714CBED5EDD8,usr,1.682936895691404e-05,0.015764503604265123,0.002485927757276446,0.01570168394331151,0.07432432432432433,0.0,0.028354050962703787,18:36:41,False
01CB6A70DBE6B836FC73F2BEE46AF904,usr,6.782525851170099e-05,0.040891911257602574,0.021646703832529965,0.041236400171662434,0.007432432432432433,0.0,0.018912470586927597,13:53:10,False
01CC530945D639CB3B6B1BFF53223B80,usr,0.00010198318173079642,0.03204608911956313,0.01113101141251886,0.032121306415814205,0.014864864864864866,0.2,0.009823292879450697,14:05:05,True
01CFA45F1308A80E78B7FE8A613537CB,usr,9.821607243463114e-05,0.012529399451975266,0.028997776690976595,0.0133816713717173,0.08040540540540542,1.0,0.004248482342314222,13:17:08,True
01E253AD102F7C346F781DC717BFA8EE,usr,3.111982449360398e-05,0.010966667058822465,0.027113861648387628,0.011770494543442407,0.005574324324324325,0.7,0.011658653427264047,12:29:09,True
01E40B8F8F2BC8865C90689F2CF0B681,usr,8.055914070952267e-05,0.03359408463676506,0.026675064085104176,0.03417396211608868,0.07556306306306307,0.5,0.013212166676804004,13:04:10,True
01E8105F5A887389D601626E360AF352,usr,7.340868453448209e-05,0.0,0.0,0.0,0.17672672672672676,0.8,0.0,15:28:42,True
01EB6935854BD02CA5EBDB1CCA737726,usr,7.89078170920443e-05,0.2660292139362332,0.02099868675148553,0.264269586973224,0.007432432432432433,0.1,0.10429442028241155,12:38:33,True
01EEA92194BF3884B012032FDE6F187A,usr,1.4362995920124917e-05,0.0,0.0,0.0,0.0,0.0,0.0,09:42:25,False
01F0E250B4058192B7C0217B870B7CB7,usr,3.014455933853377e-05,0.03484863029841641,0.01987486497061992,0.035189861013680136,0.014864864864864866,0.0,0.03596361592071797,14:28:50,False
01F264C412D0F73954653905BBE3E8D7,usr,6.339138190114088e-05,0.0,0.0,0.0,0.06813063063063063,0.5,0.0,16:24:54,True
01F760028B2C29ABAC7D1469F82351FD,usr,5.231006466907263e-05,0.029351529990354078,0.04395060578328501,0.030547439506357733,0.16021021021021026,0.8,0.018123716560740976,13:34:23,True
01FF9BDB485469B55C590E303F8F5C44,usr,7.24100367671501e-05,0.02356366608675577,0.03546366560121447,0.024529753614866093,0.036336336336336345,0.8,0.010543078549510351,16:03:56,True
0200CB1BB1B0C9B98E8D299476FC864C,usr,3.481401068705175e-05,0.05664157573428408,0.019926278503065623,0.05678294214360209,0.004954954954954956,0.2,0.05036511900555813,15:13:34,True
02021C266219134622C8074E1B2618AA,usr,0.0002306058789397834,0.2697871547720824,0.059421121266711924,0.26927560102542814,0.0,0.1,0.036523961043752405,18:02:36,True
